#airframe_info, log_version="1.00", airframe_name="Diamond DA 40", unit_software_part_number="006-B0319-7G", unit_software_version="9.15", system_software_part_number="006-B0321-22", system_id="2274699FF", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts,   gals,   gals,      gph,      psi,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1,  FQtyL,  FQtyR, E1 FFlow, E1 FPres, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2014-01-14, 11:51:02,  -05:00,   KAVL,   35.7354584,  -85.2015991,  9001.6, 29.95,  8898.2,  -3.8, 111.62, 151.03,    1.60,   0.23,  -0.24,   0.00,  -0.00,  99.6, 101.7,  28.5,  16.66,  16.66,     9.76,    23.68,  155.81,   73.72,  20.82, 2423.5,  318.09,  326.28,  300.51,  331.86, 1346.57, 1352.87, 1327.19, 1339.16,  8798.3, 127,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.002,       ,  23.99, -72.4,  131.4,  101.6,   -4.6,      1,   GPS,    ALT,  -0.3,   0.2, -15.7, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:03,  -05:00,   KAVL,   35.7353745,  -85.2007446,  9001.6, 29.95,  8898.0,  -3.8, 111.70, 151.05,   -2.42,   0.24,  -0.31,   0.01,   0.01,  99.7, 101.7,  28.5,  16.66,  16.66,     9.84,    23.33,  155.89,   73.73,  20.83, 2423.7,  318.09,  326.28,  300.52,  331.87, 1346.58, 1353.22, 1327.89, 1338.75,  8798.2, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.002,       ,  24.01, -72.4,  131.3,  101.6,   -4.6,      1,   GPS,    ALT,  -0.3,   0.2, -15.7, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:04,  -05:00,   KAVL,   35.7352829,  -85.1999054,  9001.6, 29.95,  8897.6,  -3.8, 111.78, 151.07,  -15.17,   0.26,  -0.36,   0.01,   0.00,  99.7, 101.7,  28.5,  16.66,  16.66,     9.73,    23.41,  155.98,   73.93,  20.80, 2423.1,  318.07,  326.24,  300.48,  331.83, 1347.29, 1354.54, 1328.06, 1336.76,  8797.8, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.002,       ,  24.03, -72.3,  131.3,  101.6,   -4.6,      1,   GPS,    ALT,  -0.3,   0.2, -11.8, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:05,  -05:00,   KAVL,   35.7352028,  -85.1990585,  9000.6, 29.95,  8897.5,  -3.8, 111.82, 151.07,  -22.38,   0.30,  -0.40,   0.00,  -0.00,  99.7, 101.7,  28.5,  16.66,  16.66,     9.72,    23.35,  155.94,   74.05,  20.78, 2424.9,  318.06,  326.24,  300.48,  331.81, 1347.95, 1354.78, 1326.45, 1335.59,  8797.7, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.002,       ,  24.05, -72.3,  131.3,  101.6,   -4.6,      1,   GPS,    ALT,  -0.3,   0.3,  -7.9, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:06,  -05:00,   KAVL,   35.7351112,  -85.1981964,  9001.6, 29.95,  8897.3,  -3.8, 111.96, 151.07,   -5.63,   0.27,  -0.31,   0.00,  -0.00,  99.8, 101.7,  28.5,  16.66,  16.66,     9.77,    23.52,  155.76,   74.23,  20.81, 2423.6,  318.05,  326.23,  300.49,  331.80, 1348.76, 1354.89, 1327.89, 1334.21,  8797.4, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.002,       ,  24.07, -72.3,  131.2,  101.6,   -4.6,      1,   GPS,    ALT,  -0.3,   0.3,   0.0, 3DDiff, 3704,      ,     10,  12.0,     14
2014-01-14, 11:51:07,  -05:00,   KAVL,   35.7350235,  -85.1973419,  9001.6, 29.95,  8897.3,  -3.8, 112.02, 151.05,   11.18,   0.24,  -0.20,   0.01,  -0.00,  99.7, 101.7,  28.5,  16.66,  16.66,     9.80,    23.51,  155.64,   74.34,  20.82, 2424.5,  318.06,  326.26,  300.52,  331.84, 1349.42, 1357.46, 1327.72, 1334.83,  8797.5, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.002,       ,  24.08, -72.3,  131.2,  101.6,   -4.6,      1,   GPS,    ALT,  -0.3,   0.2,   0.0, 3DDiff, 3704,      ,     10,  12.0,     14
2014-01-14, 11:51:08,  -05:00,   KAVL,   35.7349358,  -85.1964569,  9002.6, 29.95,  8897.3,  -3.8, 112.10, 151.03,   17.96,   0.21,  -0.25,   0.00,  -0.01,  99.8, 101.7,  28.5,  16.66,  16.66,     9.74,    23.50,  155.60,   73.99,  20.82, 2422.9,  318.06,  326.25,  300.53,  331.85, 1349.20, 1358.36, 1327.95, 1336.57,  8797.4, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.002,       ,  24.09, -72.3,  131.1,  101.6,   -4.6,      1,   GPS,    ALT,  -0.3,   0.2,  -7.9, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:09,  -05:00,   KAVL,   35.7348518,  -85.1956329,  9002.6, 29.95,  8897.0,  -3.8, 112.42, 151.01,   16.01,   0.24,  -0.23,   0.01,   0.01,  99.8, 101.7,  28.4,  16.66,  16.66,     9.76,    23.45,  155.53,   74.03,  20.80, 2425.5,  318.01,  326.19,  300.48,  331.78, 1349.97, 1358.84, 1330.65, 1337.31,  8797.2, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.002,       ,  24.09, -72.3,  131.1,  101.6,   -4.6,      1,   GPS,    ALT,  -0.3,   0.2, -15.7, 3DDiff, 3704,      ,     10,  12.5,     15
2014-01-14, 11:51:10,  -05:00,   KAVL,   35.7347641,  -85.1947784,  9001.6, 29.95,  8897.1,  -3.8, 112.56, 150.99,    3.66,   0.25,  -0.31,   0.01,  -0.00,  99.8, 101.7,  28.5,  16.66,  16.66,     9.75,    23.62,  155.46,   73.79,  20.79, 2425.7,  318.01,  326.20,  300.49,  331.80, 1350.21, 1357.98, 1331.14, 1338.45,  8797.2, 129,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.002,       ,  24.08, -72.3,  131.1,  101.6,   -4.6,      1,   GPS,    ALT,  -0.3,   0.2,  -7.9, 3DDiff, 3704,      ,     10,  12.5,     15
2014-01-14, 11:51:11,  -05:00,   KAVL,   35.7346764,  -85.1939240,  9002.6, 29.95,  8897.3,  -3.8, 112.56, 150.97,    9.88,   0.20,  -0.33,   0.00,  -0.01,  99.8, 101.7,  28.5,  16.66,  16.66,     9.76,    23.70,  155.40,   73.96,  20.82, 2425.7,  318.02,  326.20,  300.50,  331.81, 1349.01, 1358.69, 1329.37, 1339.32,  8797.5, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.002,       ,  24.07, -72.3,  131.0,  101.6,   -4.6,      1,   GPS,    ALT,  -0.3,   0.2,   0.0, 3DDiff, 3704,      ,     10,  12.5,     16
2014-01-14, 11:51:12,  -05:00,   KAVL,   35.7345886,  -85.1930847,  9002.6, 29.95,  8896.0,  -3.8, 112.57, 150.96,   15.61,   0.12,  -0.33,   0.01,  -0.00,  99.9, 101.7,  28.5,  16.66,  16.66,     9.75,    23.51,  155.31,   73.92,  20.82, 2425.4,  318.03,  326.23,  300.53,  331.83, 1346.29, 1357.26, 1326.69, 1337.84,  8796.2, 129,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.002,       ,  24.05, -72.3,  131.0,  101.6,   -4.6,      1,   GPS,    ALT,  -0.3,   0.1, -11.8, 3DDiff, 3704,      ,     10,  12.0,     14
2014-01-14, 11:51:13,  -05:00,   KAVL,   35.7345009,  -85.1922302,  9002.6, 29.95,  8895.5,  -3.8, 112.58, 150.90,    5.77,   0.13,  -0.35,   0.01,   0.01,  99.9, 101.8,  28.5,  16.66,  16.66,     9.82,    23.46,  155.20,   74.28,  20.84, 2424.0,  318.03,  326.24,  300.53,  331.82, 1346.64, 1356.17, 1326.98, 1336.66,  8795.6, 129,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.002,       ,  24.02, -72.3,  130.9,  101.7,   -4.6,      1,   GPS,    ALT,  -0.3,   0.1, -27.6, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:14,  -05:00,   KAVL,   35.7344131,  -85.1913376,  9001.6, 29.95,  8895.0,  -3.8, 112.48, 150.99,  -11.28,   0.19,  -0.33,   0.01,   0.01,  99.8, 101.8,  28.5,  16.66,  16.66,     9.77,    23.54,  155.18,   74.18,  20.77, 2424.4,  318.01,  326.20,  300.50,  331.80, 1346.43, 1353.37, 1327.11, 1338.20,  8795.2, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.002,       ,  23.99, -72.3,  130.9,  101.7,   -4.6,      1,   GPS,    ALT,  -0.3,   0.2, -23.6, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:15,  -05:00,   KAVL,   35.7343292,  -85.1905289,  9000.6, 29.95,  8894.8,  -3.8, 112.49, 151.01,  -30.47,   0.21,  -0.37,   0.00,  -0.00,  99.9, 101.8,  28.4,  16.66,  16.66,     9.74,    23.67,  155.18,   74.27,  20.81, 2424.6,  317.99,  326.20,  300.52,  331.80, 1345.72, 1354.23, 1326.51, 1338.09,  8795.0, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.002,       ,  23.95, -72.3,  130.8,  101.7,   -4.6,      1,   GPS,    ALT,  -0.3,   0.2, -11.8, 3DDiff, 3704,      ,     10,  12.5,     15
2014-01-14, 11:51:16,  -05:00,   KAVL,   35.7342415,  -85.1896820,  9000.6, 29.95,  8894.7,  -3.8, 112.49, 150.99,  -31.82,   0.22,  -0.34,   0.01,  -0.00,  99.9, 101.8,  28.5,  16.66,  16.66,     9.76,    23.81,  155.15,   74.14,  20.82, 2425.0,  318.01,  326.20,  300.52,  331.80, 1344.30, 1353.72, 1326.87, 1339.58,  8794.9, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.002,       ,  23.91, -72.3,  130.8,  101.7,   -4.6,      1,   GPS,    ALT,  -0.3,   0.2,  -7.9, 3DDiff, 3704,      ,     10,  12.5,     15
2014-01-14, 11:51:17,  -05:00,   KAVL,   35.7341576,  -85.1888275,  9000.6, 29.95,  8894.4,  -3.8, 112.47, 150.99,  -17.22,   0.22,  -0.38,   0.01,   0.00,  99.9, 101.8,  28.5,  16.66,  16.66,     9.72,    23.61,  155.10,   74.09,  20.83, 2425.6,  318.00,  326.20,  300.53,  331.81, 1342.74, 1354.95, 1326.89, 1340.09,  8794.6, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.002,       ,  23.86, -72.3,  130.8,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.2,  -3.9, 3DDiff, 3704,      ,     10,  12.5,     16
2014-01-14, 11:51:18,  -05:00,   KAVL,   35.7340660,  -85.1879730,  9000.6, 29.95,  8895.5,  -3.8, 112.52, 150.99,   -9.36,   0.26,  -0.42,   0.01,   0.01,  99.9, 101.8,  28.5,  16.66,  16.66,     9.76,    23.36,  155.05,   74.17,  20.83, 2425.7,  318.03,  326.23,  300.57,  331.83, 1341.77, 1356.99, 1328.24, 1340.87,  8795.6, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.82, -72.3,  130.7,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.2,  -3.9, 3DDiff, 3704,      ,     10,  12.0,     14
2014-01-14, 11:51:19,  -05:00,   KAVL,   35.7339783,  -85.1871338,  9000.6, 29.95,  8895.6,  -3.8, 112.56, 150.97,   -1.69,   0.30,  -0.44,   0.01,   0.00,  99.9, 101.8,  28.5,  16.66,  16.66,     9.73,    23.62,  155.04,   74.27,  20.76, 2424.2,  318.03,  326.22,  300.56,  331.80, 1342.34, 1355.18, 1327.63, 1340.69,  8795.7, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.77, -72.3,  130.7,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.3,   3.9, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:20,  -05:00,   KAVL,   35.7338905,  -85.1862640,  9000.6, 29.95,  8895.8,  -3.8, 112.49, 150.94,    0.49,   0.27,  -0.41,   0.01,   0.00,  99.9, 101.8,  28.5,  16.66,  16.66,     9.79,    23.38,  155.04,   74.37,  20.81, 2425.5,  318.03,  326.20,  300.56,  331.80, 1342.88, 1355.40, 1325.18, 1339.73,  8795.9, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.73, -72.3,  130.6,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.3,   7.9, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:21,  -05:00,   KAVL,   35.7337990,  -85.1853790,  9001.6, 29.95,  8896.0,  -3.8, 112.49, 150.92,   12.04,   0.25,  -0.43,   0.00,  -0.01,  99.9, 101.8,  28.4,  16.66,  16.66,     9.75,    23.60,  155.03,   74.21,  20.82, 2424.9,  318.02,  326.19,  300.56,  331.76, 1344.07, 1354.37, 1324.77, 1340.18,  8796.2, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.68, -72.3,  130.6,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.2,   7.9, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:22,  -05:00,   KAVL,   35.7337112,  -85.1845703,  9001.6, 29.95,  8896.4,  -3.8, 112.47, 150.88,   15.85,   0.21,  -0.40,   0.01,  -0.00,  99.9, 101.8,  28.5,  16.66,  16.66,     9.79,    23.56,  154.99,   74.41,  20.82, 2423.5,  318.76,  326.97,  301.33,  332.51, 1346.63, 1353.48, 1324.50, 1338.80,  8796.5, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.63, -72.3,  130.6,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.2,   0.0, 3DDiff, 3704,      ,     10,  12.5,     15
2014-01-14, 11:51:23,  -05:00,   KAVL,   35.7336273,  -85.1837158,  9001.6, 29.95,  8896.4,  -3.8, 112.49, 150.86,   12.37,   0.20,  -0.41,   0.01,   0.00, 100.0, 101.8,  28.5,  16.66,  16.66,     9.77,    23.43,  154.94,   74.19,  20.83, 2423.9,  318.21,  326.36,  300.78,  331.94, 1347.54, 1353.36, 1325.62, 1338.46,  8796.5, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.58, -72.3,  130.5,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.2,  -7.9, 3DDiff, 3704,      ,     10,  12.0,     16
2014-01-14, 11:51:24,  -05:00,   KAVL,   35.7335434,  -85.1828690,  9000.6, 29.95,  8895.3,  -3.8, 112.48, 150.86,   -8.35,   0.25,  -0.32,   0.01,   0.01, 100.0, 101.8,  28.5,  16.66,  16.66,     9.74,    23.52,  154.88,   74.32,  20.76, 2424.2,  318.08,  326.26,  300.64,  331.77, 1348.88, 1354.22, 1326.97, 1338.89,  8795.4, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.54, -72.3,  130.5,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.2, -11.8, 3DDiff, 3704,      ,     10,  12.0,     14
2014-01-14, 11:51:25,  -05:00,   KAVL,   35.7334518,  -85.1820145,  9000.6, 29.95,  8895.2,  -3.8, 112.49, 150.84,  -26.66,   0.27,  -0.30,   0.01,   0.00, 100.0, 101.8,  28.5,  16.66,  16.66,     9.75,    23.51,  154.78,   74.21,  20.81, 2423.6,  318.76,  326.99,  301.34,  332.46, 1349.75, 1354.71, 1327.44, 1340.55,  8795.3, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.49, -72.3,  130.4,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.3,  -7.9, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:26,  -05:00,   KAVL,   35.7333679,  -85.1811600,  9000.6, 29.95,  8895.2,  -3.8, 112.48, 150.80,  -16.73,   0.29,  -0.25,   0.00,  -0.00, 100.0, 101.8,  28.5,  16.66,  16.66,     9.77,    23.77,  154.76,   74.05,  20.82, 2425.4,  318.93,  327.12,  301.50,  332.61, 1349.48, 1354.31, 1328.76, 1339.70,  8795.3, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.44, -72.3,  130.4,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.3,   0.0, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:27,  -05:00,   KAVL,   35.7332764,  -85.1802826,  9000.6, 29.95,  8895.2,  -3.8, 112.53, 150.78,   -2.43,   0.26,  -0.53,   0.01,  -0.00, 100.1, 101.8,  28.4,  16.66,  16.66,     9.81,    23.53,  154.82,   74.31,  20.83, 2424.8,  318.96,  327.18,  301.56,  332.65, 1348.47, 1353.70, 1330.04, 1336.82,  8795.3, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.40, -72.3,  130.3,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.2,   0.0, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:28,  -05:00,   KAVL,   35.7331924,  -85.1794662,  9000.6, 29.95,  8894.7,  -3.8, 112.46, 150.74,    3.49,   0.26,  -0.55,   0.01,   0.00, 100.0, 101.8,  28.4,  16.66,  16.66,     9.72,    23.58,  154.77,   74.10,  20.82, 2422.7,  318.22,  326.41,  300.80,  331.90, 1345.65, 1353.69, 1330.21, 1335.18,  8794.9, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.35, -72.3,  130.3,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.2, -11.8, 3DDiff, 3704,      ,     10,  12.5,     15
2014-01-14, 11:51:29,  -05:00,   KAVL,   35.7331085,  -85.1786118,  9000.6, 29.95,  8894.6,  -3.8, 112.45, 150.72,    0.17,   0.27,  -0.46,   0.01,  -0.00, 100.0, 101.8,  28.5,  16.66,  16.66,     9.78,    23.59,  154.76,   74.13,  20.77, 2424.8,  318.77,  327.05,  301.35,  332.45, 1347.47, 1356.07, 1330.61, 1336.73,  8794.7, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.31, -72.3,  130.3,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.3, -15.7, 3DDiff, 3704,      ,     10,  12.0,     16
2014-01-14, 11:51:30,  -05:00,   KAVL,   35.7330170,  -85.1777573,  9000.6, 29.95,  8895.0,  -3.8, 112.34, 150.68,  -12.01,   0.31,  -0.21,   0.00,  -0.00, 100.0, 101.8,  28.5,  16.66,  16.66,     9.81,    23.55,  154.78,   74.27,  20.82, 2424.4,  318.92,  327.19,  301.50,  332.60, 1346.89, 1358.61, 1329.78, 1337.97,  8795.1, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.26, -72.4,  130.2,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.3, -15.7, 3DDiff, 3704,      ,     10,  12.0,     14
2014-01-14, 11:51:31,  -05:00,   KAVL,   35.7329292,  -85.1769104,  8999.6, 29.95,  8894.9,  -3.8, 112.34, 150.66,  -15.85,   0.34,  -0.33,   0.01,   0.00, 100.1, 101.8,  28.5,  16.66,  16.66,     9.82,    23.78,  154.87,   74.20,  20.83, 2424.5,  318.95,  327.22,  301.50,  332.61, 1346.36, 1359.58, 1328.26, 1338.45,  8795.0, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.22, -72.4,  130.2,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.3, -11.8, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:32,  -05:00,   KAVL,   35.7328415,  -85.1760559,  8999.6, 29.95,  8894.8,  -3.8, 112.26, 150.63,  -25.30,   0.34,  -0.42,   0.00,   0.00, 100.0, 101.8,  28.5,  16.66,  16.66,     9.80,    23.86,  154.97,   74.16,  20.82, 2423.7,  318.95,  327.23,  301.49,  332.63, 1346.66, 1356.80, 1327.76, 1337.49,  8794.9, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.18, -72.4,  130.1,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.3, -11.8, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:33,  -05:00,   KAVL,   35.7327538,  -85.1752167,  8999.6, 29.95,  8894.7,  -3.8, 112.19, 150.59,  -16.89,   0.41,  -0.59,   0.01,   0.00, 100.0, 101.8,  28.5,  16.66,  16.66,     9.73,    23.69,  154.98,   74.32,  20.82, 2424.8,  318.96,  327.23,  301.49,  332.61, 1347.44, 1356.15, 1329.60, 1338.08,  8794.9, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.14, -72.4,  130.1,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.4, -11.8, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:34,  -05:00,   KAVL,   35.7326660,  -85.1743622,  8998.6, 29.95,  8894.9,  -3.8, 112.06, 150.53,  -25.91,   0.44,  -0.46,   0.00,  -0.00,  99.9, 101.8,  28.4,  16.66,  16.66,     9.74,    23.68,  154.99,   74.36,  20.76, 2422.5,  318.92,  327.20,  301.46,  332.58, 1346.91, 1356.45, 1329.46, 1336.91,  8795.0, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.11, -72.5,  130.0,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.4,  -3.9, 3DDiff, 3704,      ,     10,  12.5,     15
2014-01-14, 11:51:35,  -05:00,   KAVL,   35.7325783,  -85.1735153,  8998.6, 29.95,  8894.9,  -3.8, 112.04, 150.47,  -16.79,   0.47,  -0.47,   0.01,  -0.00,  99.9, 101.7,  28.5,  16.66,  16.66,     9.74,    23.84,  154.99,   74.55,  20.82, 2422.7,  318.94,  327.23,  301.46,  332.59, 1347.29, 1357.44, 1327.88, 1335.88,  8795.0, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.08, -72.5,  130.0,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.5,   0.0, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:36,  -05:00,   KAVL,   35.7324905,  -85.1726379,  8998.6, 29.95,  8893.9,  -3.8, 111.96, 150.41,  -16.03,   0.51,  -0.36,   0.00,  -0.00,  99.8, 101.7,  28.5,  16.66,  16.66,     9.75,    23.91,  154.93,   74.40,  20.82, 2422.7,  318.92,  327.22,  301.42,  332.57, 1348.99, 1358.66, 1326.80, 1335.85,  8794.0, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.05, -72.5,  130.0,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.5,   0.0, 3DDiff, 3704,      ,     10,  12.0,     14
2014-01-14, 11:51:37,  -05:00,   KAVL,   35.7324066,  -85.1718216,  8998.6, 29.95,  8893.8,  -3.8, 111.72, 150.33,   -3.65,   0.52,  -0.42,   0.01,   0.00,  99.8, 101.7,  28.5,  16.66,  16.66,     9.76,    23.85,  154.82,   74.37,  20.82, 2423.9,  318.90,  327.20,  301.41,  332.56, 1348.92, 1358.80, 1326.66, 1335.87,  8793.9, 128,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.02, -72.5,  129.9,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.5,   0.0, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:38,  -05:00,   KAVL,   35.7323227,  -85.1709747,  8998.6, 29.95,  8893.7,  -3.8, 111.60, 150.26,  -14.56,   0.54,  -0.35,   0.00,   0.00,  99.8, 101.7,  28.5,  16.66,  16.66,     9.71,    23.95,  154.81,   74.14,  20.83, 2422.5,  318.88,  327.22,  301.41,  332.55, 1345.99, 1358.42, 1327.07, 1337.34,  8793.8, 127,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  23.00, -72.5,  129.9,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.6,   0.0, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:39,  -05:00,   KAVL,   35.7322388,  -85.1701279,  8997.6, 29.95,  8893.7,  -3.8, 111.42, 150.20,  -15.95,   0.58,  -0.40,   0.01,   0.00,  99.7, 101.7,  28.5,  16.66,  16.66,     9.78,    23.98,  154.93,   74.23,  20.77, 2421.1,  318.88,  327.20,  301.41,  332.54, 1343.20, 1357.30, 1326.78, 1337.92,  8793.8, 127,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  22.99, -72.6,  129.8,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.6,   3.9, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:40,  -05:00,   KAVL,   35.7321510,  -85.1692734,  8997.6, 29.95,  8894.0,  -3.8, 111.27, 150.12,  -16.00,   0.64,  -0.36,   0.00,   0.01,  99.7, 101.7,  28.5,  16.66,  16.66,     9.74,    24.00,  155.04,   74.15,  20.80, 2421.8,  318.85,  327.17,  301.38,  332.51, 1344.44, 1355.46, 1326.90, 1337.34,  8794.2, 127,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  22.98, -72.6,  129.8,  101.7,   -4.6,      1,   GPS,    ALT,  -0.4,   0.6,   7.9, 3DDiff, 3704,      ,     10,  12.0,     15
2014-01-14, 11:51:41,  -05:00,   KAVL,   35.7320671,  -85.1684341,  8996.6, 29.95,  8894.4,  -3.8, 111.15, 150.04,  -19.13,   0.67,  -0.40,   0.00,  -0.00,  99.6, 101.7,  28.5,  16.66,  16.66,     9.76,    24.07,  155.09,   74.07,  20.82, 2422.1,  318.87,  327.20,  301.39,  332.53, 1346.06, 1354.81, 1327.07, 1335.79,  8794.6, 127,  GPS,  101.6, 109.00, 109.65, 120.200, 133.600,  0.001,       ,  22.98, -72.6,  129.8,  101.7,   -4.6,      1,   GPS,    ALT,  -0.3,   0.7,  19.7, 3DDiff, 3704,      ,     10,  12.0,     15
